pK1,pAg1,pK2,pAg2,pKm,NK,NAg,DCCCr,DCCCcb,NW_score
0.5092718572154796,72.90794979079497,0.3446490888250137,77.51046025104603,0.45027677593341364,0.4262038073908176,65.57377049180327,0.6336895219723568,0.9348345800003007,0.5970149253731343
