pK1,pAg1,pK2,pAg2,pKm,NK,NAg,DCCCr,DCCCcb,NW_score
0.3580263520739315,80.28455284552845,0.19506016466117793,55.89430894308943,0.2642491246271561,0.30250000000000016,70.96774193548387,0.24811849719648588,0.5629208058552909,0.66
